RV128ZW,6,4,7,13
SN679QX,6,8,13,24
SN762GI,6,12,9,58
SO732HI,6,16,6,33
GL115FD,6,18,10,50
TV913WY,6,19,15,15
MI303ZJ,6,27,7,5
KE757PQ,6,30,12,49
TV739AL,6,34,13,8
SN808RB,6,51,10,44
SN894XA,6,56,11,45
GL738MQ,7,15,9,53
KS820NV,7,40,13,4
RV094VW,7,45,7,57
TV535RO,7,46,14,22
KS561IA,7,57,15,7
MI303ZJ,8,10,13,19
SN057OV,8,18,19,0
RV094VW,8,55,16,15
KS945LV,9,1,14,38
GL148YS,9,5,16,29
KS344EV,9,8,16,5
TV857VD,9,10,9,20
GL399PV,9,39,13,48
GL310RN,9,58,19,0
GL553CH,10,5,10,46
SO442EP,10,10,14,55
KE168JQ,10,19,12,25
SN637OF,10,22,14,15
TV334HK,10,43,14,39
SN577RI,10,46,17,56
KS487CO,10,59,16,0
GL115FD,11,3,17,49
RV171FB,11,31,15,34
KE091KL,11,42,19,0
SN808RB,11,44,15,18
SN579IO,11,56,17,6
GL553CH,12,13,19,0
GL058WM,13,11,16,3
KE108LX,13,26,14,16
KE304XA,13,27,13,36
SN894XA,13,40,17,36
KS726NR,14,0,19,0
SN679QX,14,0,19,0
KE168JQ,14,11,17,26
MI268QU,14,19,15,36
KS718RK,14,24,14,42
SO131JJ,14,32,17,6
MI325PF,14,44,17,49
KS820NV,15,14,18,28
RV749ZE,15,15,19,0
RV679KZ,15,18,17,1
KS718RK,15,47,19,0
KE108LX,15,53,19,0
KE701NK,16,9,16,23
RV057AH,16,29,17,28
SO650HJ,16,40,17,30
KS945LV,16,43,17,49
KS466CU,17,46,18,38
TV913WY,17,47,18,31
KS667XZ,18,23,19,0
GL863LO,18,31,18,37
KE407FL,18,47,19,0
