SO304KK,7,20,17,0
RV458EU,7,34,14,54
KS049YW,7,42,12,17
MI094BV,7,48,17,0
MI801FI,7,49,7,59
MI324JJ,7,52,12,45
SO736DV,7,59,8,22
MI396CQ,8,2,17,0
SN267IA,8,2,13,12
SN552RE,8,8,13,6
GL249CL,8,11,8,30
KE296MC,8,35,13,45
GL084ZR,8,38,10,10
TV498CQ,8,41,8,52
KE316WA,8,44,14,35
KE378IF,8,54,13,22
SN640BG,9,7,11,35
SN767GZ,9,8,14,54
RV432OD,9,41,12,5
SN901MU,9,46,14,12
RV248KB,9,52,11,16
TV905WL,10,7,13,10
GL577NX,10,19,16,7
TV119XA,10,51,16,46
SO793FJ,10,59,11,35
GL301WL,11,2,11,3
KS966IT,11,3,14,0
RV020YN,11,14,12,29
GL200CU,11,35,12,33
SO898CI,11,45,15,9
MI144EZ,11,47,12,26
SO041SE,11,47,12,25
GL084ZR,11,48,16,57
TV760RA,11,53,13,31
KS965IN,12,3,13,1
RV441IU,12,20,15,34
SO638RB,12,52,13,8
KS423UN,12,52,16,19
RV248KB,13,9,15,5
KS163PS,13,18,17,0
SN053ZF,13,26,13,47
SO793FJ,13,37,14,33
GL301WL,13,54,15,16
MI324JJ,13,56,17,0
TV838OL,14,15,17,0
RV234BW,14,18,16,44
TV937TZ,14,41,14,52
MI473XI,14,42,14,56
RV434QP,14,44,16,35
SO638RB,14,45,17,0
KS965IN,14,51,16,44
SO844YP,14,54,17,0
MI427UQ,15,28,15,58
KE378IF,15,36,17,0
KE753NC,15,48,17,0
SO655UZ,16,23,17,0
KS951EI,16,39,16,49
MI132TV,16,49,17,0
