SN059SS,7,4,15,34
TV112LB,7,40,7,49
TV410PF,7,44,8,35
KS196LW,8,15,12,34
SO974LD,8,37,14,23
SN030FD,8,38,10,57
KE751FR,8,54,17,10
KE588PJ,9,8,18,0
SN155NK,9,12,10,31
SN916PV,9,16,10,11
GL165XT,9,20,16,54
MI804TY,9,28,12,18
MI270QF,9,33,15,35
RV759PM,9,37,11,17
GL317JS,10,5,18,0
KS635KI,10,40,15,40
TV462OE,10,44,11,47
SN075KA,10,58,13,26
RV067IG,11,18,13,7
KE111SG,11,29,12,35
RV652WL,11,34,12,20
SN844DP,11,34,11,42
GL299PH,11,41,12,50
GL077DG,11,57,13,42
SO190NB,11,59,18,0
SN844DP,12,12,12,37
GL087EW,12,19,17,30
SO755RU,12,43,14,50
TV462OE,12,48,14,40
SN687BE,13,8,16,18
TV054OD,13,13,18,0
SO878NI,13,14,13,17
GL397QZ,13,15,14,58
KS394PB,13,30,16,15
SO010ID,13,33,16,23
KS805IT,13,35,15,23
TV417FJ,14,12,15,55
SO878NI,14,17,17,11
RV652WL,14,25,18,0
KS196LW,14,32,18,0
MI959FX,14,42,18,0
SN366XM,15,6,18,0
SN075KA,15,12,15,41
TV885HI,15,26,16,34
SN312JU,15,46,15,58
SO755RU,15,47,15,55
KE642JI,15,52,17,7
SN273WN,16,22,18,0
MI316WD,16,27,18,0
GL573FH,16,28,18,0
KE712YS,16,38,18,0
GL679VD,16,49,18,0
GL746IG,17,5,17,8
GL523OO,17,15,18,0
KE530VU,17,20,17,38
GL670SP,17,26,18,0
SO621PV,17,43,18,0
