KE376MW,8,12,12,58
GL569VK,8,17,12,8
TV566NV,8,18,14,35
SN684VY,8,26,17,29
SN223YR,8,32,12,36
KS313OD,8,35,9,29
MI285SA,9,2,14,52
MI069NA,9,3,9,59
SN592VW,9,17,18,38
SN350QN,9,25,9,59
KE057AS,9,45,9,49
KS313OD,10,9,13,54
SN814KF,10,26,17,44
RV538AW,10,33,15,18
RV973XU,10,46,11,0
RV582IA,10,50,11,31
RV578LV,11,6,15,7
SN448JX,11,16,11,23
GL544OL,11,21,16,40
SN435CP,11,37,18,36
KE057AS,11,42,11,55
KE133XB,11,49,14,16
RV582IA,12,6,15,18
SN448JX,12,13,16,7
SO115MR,12,25,19,0
RV431CS,12,33,12,58
SN805CA,12,53,14,14
GL297GL,12,57,17,51
KE057AS,13,7,19,0
RV973XU,13,16,16,35
SN223YR,13,17,19,0
KE757IU,13,47,18,49
GL432NO,14,9,17,12
TV990II,14,12,15,19
RV229XQ,14,32,19,0
TV486SL,14,52,15,16
MI697IW,14,54,17,43
SN805CA,15,21,19,0
KE037BE,15,24,18,52
KE455CP,15,29,15,57
GL689SL,15,29,17,43
RV361WV,15,39,17,43
KE133XB,15,41,17,32
KE593YP,15,45,19,0
GL479DJ,15,47,15,59
TV963HU,15,56,16,45
KE046UQ,16,1,17,46
KS321MG,16,4,18,53
SO116SX,16,15,18,19
MI707FT,16,30,18,49
GL642SU,16,34,17,9
TV566NV,16,36,17,19
TV134XN,16,53,17,13
KS378MW,17,15,17,43
GL278KS,17,24,18,43
MI804YF,17,30,17,32
KE842PM,17,31,19,0
RV578LV,17,45,17,46
GL479DJ,17,51,18,45
KS926FO,18,25,18,47
SO395EK,18,48,19,0
KE900YQ,18,58,19,0
