MI676HP,7,25,13,42
KE356FS,7,42,8,10
KE483PX,8,3,17,0
RV001FU,8,14,13,11
KS644XK,8,21,11,41
RV374IM,8,33,12,54
GL687LB,8,34,10,58
SN166TJ,8,53,9,57
SN612UK,9,8,10,13
KE356FS,9,16,14,22
SO898WA,9,35,9,55
GL700GL,9,45,11,17
KS222DB,9,49,12,33
MI699OL,9,57,11,31
SN950DF,9,59,16,23
GL207CP,10,1,17,0
KE035PC,10,2,17,0
SN682TK,10,8,11,47
KS736IT,10,9,17,0
RV036UI,10,36,17,0
SN638AU,10,39,13,32
RV272NZ,10,43,17,0
SN760VB,10,49,11,16
SN132WX,10,53,13,45
GL520RL,10,53,13,3
RV384RF,10,56,15,28
GL687LB,11,24,17,0
KE078FP,11,27,14,19
SN166TJ,11,46,16,19
SO069DV,11,49,12,38
RV676OX,11,52,16,19
SN341CG,12,1,15,30
TV186MO,12,23,17,0
GL318OM,13,5,16,2
RV105AV,13,8,13,49
SO069DV,13,22,17,0
RV121QB,13,32,16,2
KE878ZF,13,39,17,0
KE343SJ,14,19,17,0
RV114ND,14,21,17,0
GL154OL,14,25,17,0
SN174ZU,14,26,15,16
KS663DY,14,33,14,57
TV343RB,14,34,14,39
SN815VL,14,35,15,14
MI692NT,14,36,15,11
RV374IM,14,54,16,32
GL174DN,15,8,16,22
SN638AU,15,12,16,1
RV105AV,15,22,17,0
KE787RA,15,24,15,40
SO264AZ,15,25,17,0
SO162MA,15,28,16,26
SN132WX,15,29,15,54
KE971ZK,16,5,16,40
KE124ZP,16,15,16,41
SN756BQ,16,20,16,28
KS953CK,16,49,16,58
