SN782RO,6,2,12,12
TV529LW,6,10,6,43
KE345VN,6,59,15,10
SN181PP,7,1,7,35
SN690NY,7,14,16,35
RV556XM,7,54,11,40
KS277AV,8,12,11,47
RV494YN,8,15,9,38
SN181PP,8,17,13,11
TV529LW,8,23,9,40
SN144FG,8,29,8,44
GL667PT,8,59,16,16
RV206DY,9,5,11,19
KS635SX,9,7,13,4
KS570EB,9,23,13,12
SN173VH,9,30,9,59
GL473TY,10,2,11,49
RV048IC,10,14,11,47
KS874CQ,10,32,10,46
SN144FG,10,37,10,52
KE262MC,10,42,10,45
SO981WF,10,52,11,2
RV550KI,11,14,14,49
MI529KJ,11,28,17,0
SN173VH,11,29,15,18
KE786UP,11,44,12,27
GL473TY,12,0,17,0
RV048IC,12,17,14,50
RV206DY,12,23,16,37
RV479AS,12,34,15,32
KS344TM,12,41,15,8
TV935JK,13,7,14,43
KE010WT,13,11,16,8
RV564PX,13,13,14,22
SN171JX,13,38,14,35
SN782RO,13,49,14,13
KE673QF,13,51,14,41
KS277AV,13,53,14,20
SO870XS,14,8,16,42
SN021WH,14,48,15,42
TV853YK,15,8,16,22
RV860PW,15,43,17,0
KE624MO,15,51,16,30
SO401FB,15,52,16,48
KS139IN,15,55,16,11
KE110HN,15,56,17,0
RV191WU,16,4,16,30
RV727RB,16,9,17,0
RV081PU,16,13,16,56
GL352KN,16,15,16,20
RV674EL,16,18,17,0
SN889IW,16,18,17,0
KE391FH,16,23,16,46
KE420RA,16,31,17,0
GL276QX,16,36,16,52
TV010EJ,16,39,17,0
KS064HQ,16,47,16,52
KE807KH,16,49,17,0
SO361UN,16,51,17,0
