RV158ID,7,0,13,42
SN316HD,7,3,19,21
GL989VD,7,25,9,15
SO632XQ,7,49,12,35
SO080DB,8,27,14,39
KE542WM,8,34,12,41
TV431SA,8,41,13,20
KS691TH,9,1,11,17
RV415YT,9,18,14,34
KE906BY,9,21,13,27
MI587KF,9,53,19,34
GL989VD,10,23,18,27
MI895NH,10,50,16,34
GL124BJ,10,53,18,30
GL226EQ,10,56,14,10
RV453LQ,11,3,15,30
SN609MP,11,7,16,49
TV644YP,11,30,13,59
GL256RU,11,33,14,12
SO138JI,11,41,14,54
SN068QI,11,50,14,4
RV500YD,12,1,18,21
TV464RX,12,12,17,45
RV889GC,12,41,12,48
SO089QG,12,44,13,48
KS691TH,12,48,20,0
KS036RU,12,53,19,42
GL188AN,13,5,19,7
TV348OX,13,26,19,34
RV467KA,13,29,14,51
SO642JF,13,41,18,11
KE542WM,14,16,19,52
KE352SH,14,50,17,15
SO089QG,14,57,20,0
MI184AU,15,8,17,35
SN250SP,15,11,16,40
RV453WF,15,22,18,19
TV044SL,15,23,16,54
KE581SO,15,31,19,26
SO080DB,15,33,16,39
SO276OT,15,41,17,11
MI386QN,15,44,16,43
RV158ID,15,49,19,48
KS662FE,16,5,20,0
SN822TA,16,11,16,48
SO648FX,16,30,17,36
MI221LE,16,34,19,5
GL226EQ,16,37,16,45
RV415YT,16,50,20,0
KE794KK,16,59,19,47
TV044SL,17,7,20,0
SN250SP,17,8,17,48
KS656SK,17,14,19,45
RV751TL,17,15,18,56
GL569GJ,17,26,18,7
SN248QO,17,31,20,0
SN609MP,17,48,20,0
TV894HU,18,47,18,57
RV030VY,18,58,19,46
RV906VS,19,50,19,53
SO293LC,19,53,20,0
