MI882NQ,7,9,19,12
KE402RS,7,11,11,7
KS212WN,7,32,13,34
KE519KU,9,2,15,25
MI257UH,9,5,20,0
SO884SD,10,4,10,48
RV537FU,10,23,11,11
KS337DK,10,26,15,35
GL659QC,10,41,20,0
KS784VE,10,48,18,9
SO817QJ,10,52,11,28
TV834ZK,11,2,14,6
SN568BC,11,5,17,28
KS085TY,11,8,16,26
SO561FV,11,14,13,53
SN531WL,11,23,12,25
SN933DI,11,46,13,47
TV470GA,11,51,12,49
MI478FQ,11,52,17,42
SO861GL,12,1,18,17
SO233MJ,12,4,12,7
KE821TJ,12,7,18,48
RV659ME,12,7,19,39
GL905JQ,12,9,19,17
TV258XC,12,22,16,50
TV572UX,12,32,12,49
MI217XI,12,51,13,27
SO340JR,12,59,20,0
TV983US,13,11,16,14
SN327HC,13,13,19,7
RV170JW,13,27,14,2
RV937PH,13,38,15,15
RV458WT,13,50,14,24
SN531WL,14,5,17,11
KS420YK,14,10,20,0
KE211LI,14,49,20,0
SO837EN,15,12,15,44
KE245UM,15,24,20,0
KS202WI,15,26,16,20
TV834ZK,15,42,16,7
SN933DI,15,49,16,42
GL303XP,15,56,20,0
RV979HV,15,56,19,39
KS337DK,16,8,16,36
GL414TX,16,17,19,23
RV700GX,16,31,20,0
SN058ET,16,54,20,0
SN933DI,17,5,18,53
KS085TY,17,5,20,0
KS371VM,17,26,19,57
KS337DK,17,27,17,44
TV199ZK,17,43,18,37
KS202WI,17,45,20,0
MI883NP,18,6,19,42
TV983US,18,31,19,20
MI954PU,18,40,20,0
KS115OM,19,2,19,11
GL157QV,19,43,20,0
SN672KM,19,48,19,49
