TV728QZ,7,54,15,0
MI221TF,8,19,9,32
SN509NZ,8,27,14,1
SN546DN,9,8,9,38
KS125XK,9,8,14,34
SN180ZA,9,9,13,43
SN053FH,9,18,13,26
GL228HF,9,26,13,55
MI243JZ,10,8,15,42
TV838ZV,10,17,14,40
GL394PK,10,42,11,27
RV927QW,10,48,14,59
SN424IX,10,48,10,58
GL664PV,10,49,16,34
SN424IX,11,13,16,43
SO730OL,11,20,14,31
KE808KV,11,25,17,31
GL208YB,11,38,14,21
GL542OU,11,38,11,51
SN390YU,11,41,12,26
RV498RF,11,56,18,0
KE641BF,12,5,13,35
KE150JD,12,13,16,26
TV257WP,12,14,17,39
KE526BM,12,20,16,33
KE283TQ,12,38,18,0
RV555DW,12,55,17,15
GL394PK,13,7,15,45
KE796RX,13,11,15,43
SO221BL,13,22,14,21
SO635VY,13,34,15,52
SN390YU,13,36,16,53
KS740DZ,13,42,18,0
TV117MG,13,50,13,58
TV908DJ,13,58,18,0
TV627WY,14,0,18,0
GL228HF,14,1,17,31
SN989DE,14,5,16,43
SO072WH,14,11,16,19
KE160QT,14,42,18,0
SO200YY,14,47,14,57
KS860TD,15,0,17,55
TV551MY,15,7,16,30
GL109EA,15,10,18,0
KE641BF,15,18,16,8
RV431IA,15,33,15,35
SO965KK,15,48,18,0
KS967SA,15,49,18,0
SN020LU,15,51,17,5
TV838ZV,16,3,17,7
KS161MB,16,8,16,25
GL234HF,16,18,16,31
SO730OL,16,20,17,53
GL119KH,16,28,16,44
SO200YY,16,38,17,26
GL208YB,16,43,16,44
TV341IL,16,49,16,55
SN720LJ,17,54,18,0
KS462FP,17,57,18,0
