KE023RP,7,15,10,42
RV570YS,7,24,17,13
GL888VN,7,37,12,48
KE199LO,7,40,16,55
KE827RR,7,42,8,9
KS860CC,8,2,8,48
GL486ZK,8,19,13,34
RV510XX,8,29,18,54
KS842XJ,8,36,13,22
SN675MQ,8,38,9,31
KE449GP,8,41,15,59
KS538GC,8,47,8,50
KE091ZE,9,21,9,44
KS784DK,9,39,16,24
MI116ER,9,43,12,14
KS538GC,9,59,17,18
TV549QV,10,5,11,4
GL453NY,10,22,11,47
SN198GT,10,31,15,8
SO144ZD,11,4,15,36
KS163GB,11,12,18,7
SN073GY,11,17,17,53
TV148QV,11,18,12,5
KS291QB,11,36,15,13
TV636CV,11,37,11,41
TV819PW,11,42,19,0
KS546AP,12,5,18,2
SO593TV,12,18,13,12
KE230ZH,12,23,16,15
SO773OE,12,26,18,44
SN949SH,12,40,12,48
TV065TR,12,40,17,10
SO359AR,12,54,17,26
KE679YJ,13,14,16,55
GL453NY,13,52,14,57
SO026EM,14,8,18,44
SN390QO,14,25,18,21
KS842XJ,14,30,16,6
GL425NI,14,36,18,46
GL888VN,14,58,18,2
SN647OO,15,3,19,0
TV391GV,15,19,19,0
SO806BP,15,21,17,35
GL453NY,15,23,17,2
GL483NR,16,11,16,48
SO144ZD,16,17,18,59
MI968PE,16,22,18,57
TV994GE,16,34,16,36
RV023AX,16,56,17,17
KE991TU,17,9,19,0
RV567VA,17,14,18,4
KE574AN,17,22,18,25
MI941FM,17,27,19,0
SN198GT,17,50,19,0
KE270HP,18,16,19,0
RV514MW,18,27,18,48
SN389NX,18,49,18,54
