SO613HU,8,6,19,0
TV681OP,8,14,11,42
RV546HC,8,46,8,52
MI040LM,8,56,13,56
KS962CT,9,52,12,47
GL217CC,10,10,18,1
SO482XZ,10,23,18,21
TV965SM,10,29,14,7
SN021QH,10,33,13,19
SO630NM,10,35,18,28
KS375TB,10,59,11,55
KE312LC,11,7,14,25
GL598LB,11,21,14,44
TV774SQ,11,29,12,28
GL885NV,11,42,12,46
KS905PG,11,58,15,29
MI269MF,12,42,18,45
KE689IF,13,10,19,0
RV297CB,13,13,18,47
GL953OI,13,32,17,52
TV779YR,13,35,15,41
MI628KD,13,39,15,35
TV774SQ,13,40,14,23
KS268KN,13,41,19,0
KE969AX,13,50,17,51
KS038WL,13,55,14,11
KS962CT,13,56,15,49
KS520LE,13,58,14,37
SN161FX,14,0,18,55
GL513DM,14,4,14,54
MI448PT,14,10,17,30
KS675XX,14,12,15,35
MI952HL,14,14,16,32
KE208OG,14,23,14,49
RV578SP,14,26,14,49
GL885NV,14,38,18,0
MI063CE,14,43,16,44
KE772HJ,15,30,16,40
SN888IF,15,37,15,53
GL234QK,15,41,16,47
RV543MG,15,48,19,0
TV965SM,15,59,17,49
MI628KD,16,13,19,0
RV351EX,16,16,19,0
KE208OG,16,16,19,0
SO176XI,16,22,16,47
KE024KX,16,32,19,0
GL513DM,16,38,16,57
SO440QP,16,42,16,44
SN888IF,16,59,17,59
KS962CT,17,30,17,44
TV256QT,17,34,19,0
KS306SE,17,39,18,44
KS650TU,17,48,18,16
SO579RL,17,57,19,0
SN987LD,18,6,18,30
KE442JO,18,19,19,0
MI667IX,18,37,19,0
MI624BI,18,46,18,49
