KE508LM,8,12,16,31
SO410RO,8,42,12,36
RV380OY,8,56,9,20
RV206KQ,9,3,11,20
RV342BH,9,16,14,32
GL952DH,9,26,9,58
TV168SE,9,53,12,8
SN251ZG,10,12,17,13
GL625PM,10,18,12,22
SN556ON,10,18,10,41
KE537AS,10,28,18,0
RV291MZ,10,29,18,0
MI958OX,10,32,14,51
GL301WC,10,54,14,11
KS597HE,11,12,16,34
TV850AY,11,27,13,57
GL952DH,11,35,16,49
KE529OC,11,56,13,2
SN556ON,12,8,14,14
RV306UN,12,11,16,35
RV206KQ,12,19,17,37
SO247TG,12,23,13,20
GL022DZ,12,24,15,39
TV291US,12,34,18,0
MI022QW,12,35,16,11
KE231SS,12,38,12,55
TV547ZN,12,50,14,16
KS096GV,12,51,18,0
SN375TL,13,1,17,55
GL890MS,13,18,16,24
GL958ON,13,19,18,0
KE746SJ,13,20,15,19
KE689LP,13,28,14,14
GL625PM,13,33,17,12
KE908XG,13,37,14,34
TV840JN,13,52,16,3
TV034CW,13,58,14,38
SN230PI,14,5,16,25
SN062WE,14,9,15,38
SN334XJ,14,18,15,17
KE013EU,14,27,17,35
MI723HZ,14,34,15,48
SO247TG,14,37,16,32
RV440YU,14,48,14,58
KE914VA,14,55,17,21
MI395SR,16,5,16,23
GL263ET,16,13,17,46
RV654OU,16,24,18,0
RV126DD,16,24,17,43
MI817ZS,16,28,17,7
GL301WC,16,48,18,0
SO499JE,17,3,17,50
KS346SL,17,31,17,56
KS039GG,17,33,17,37
SO450SR,17,34,18,0
SO016CE,17,41,18,0
