KS881RV,8,4,16,25
GL155TK,8,7,8,17
RV717IL,8,29,8,35
GL377JW,8,35,16,35
TV954HP,8,45,12,34
TV612CX,8,57,16,56
GL315QR,8,58,18,44
MI903PX,9,14,11,20
KE553ZL,9,29,18,43
GL155TK,9,32,10,23
SN779BA,9,42,16,25
SN918DT,9,44,13,6
MI526MI,9,50,12,48
SN476TO,10,3,15,2
TV227VO,10,7,12,17
MI991RO,10,8,17,32
KE197NF,10,21,15,12
KE935ZW,10,27,15,56
KS908UN,10,32,17,27
MI301TS,10,42,17,51
SN088TJ,10,43,11,50
TV906KH,10,53,15,2
SN829BB,11,1,17,40
KE072PD,11,4,17,30
MI681NT,11,4,14,44
MI711FP,11,16,14,45
KE949EG,11,35,16,53
KS324WB,11,52,12,12
GL155TK,12,11,14,47
SN491MH,12,14,17,9
RV489UW,12,21,19,0
RV594PX,12,41,16,47
KE073PD,12,43,19,0
KE216TJ,12,47,17,8
RV101GK,12,58,17,50
KS158VS,13,3,14,39
SN903WJ,13,33,18,11
MI526MI,14,11,14,57
KS376UF,14,12,14,44
KE021PL,14,47,17,5
KS324WB,14,56,15,20
GL986HM,14,57,17,2
MI052RD,15,21,15,52
RV359TL,15,22,16,46
KS596FU,15,25,17,21
KS376UF,15,36,17,56
TV402PB,15,45,16,31
RV845FX,15,47,18,30
SN178NL,16,11,17,47
KS158VS,16,14,18,37
SN476TO,16,28,18,1
KE935ZW,16,38,16,43
KS106LI,16,40,17,52
MI254YZ,17,49,17,58
KS694RP,18,17,18,23
SN221WN,18,17,18,23
SN649BV,18,23,18,34
MI995QH,18,39,18,56
