SN234CL,6,12,20,0
RV762DL,6,49,11,16
RV544ZN,6,56,9,47
MI648CN,7,10,12,29
SN926SK,7,13,10,55
SO618XE,7,26,16,10
GL843CR,7,41,7,49
SN624JA,8,22,8,48
KE211XC,8,24,19,17
MI190IW,8,34,13,24
TV075QW,9,13,10,51
KE025TB,9,27,12,0
SN624JA,9,37,16,9
SO983PH,9,57,11,52
MI223SE,10,0,18,26
KS740WF,10,3,11,26
KS198KK,10,12,17,1
SO858KE,10,52,15,20
GL429QK,11,1,11,34
TV988BW,11,20,12,35
RV598WN,11,21,13,58
KE460LW,11,26,20,0
MI383PO,11,41,16,6
KS045AG,11,57,15,52
KS740WF,12,2,18,12
RV064ZY,12,7,18,18
TV075QW,12,9,12,18
KS467AX,12,10,14,56
GL736EL,12,36,18,57
SN185XG,12,42,16,18
MI588XR,12,47,15,57
GL429QK,12,50,12,52
KE375FB,12,54,20,0
RV463MK,13,3,19,22
SO177IZ,13,19,16,15
SO645FX,13,20,18,36
MI157KK,13,21,14,56
KE022GJ,13,36,17,50
TV075QW,13,38,15,26
TV562PQ,13,49,18,41
TV121AZ,14,21,17,27
TV405PG,14,31,19,18
KS135RS,14,41,15,39
SN815FK,14,44,14,45
MI190IW,15,1,17,50
MI157KK,15,10,17,21
SN815FK,15,11,16,26
TV314ET,15,17,15,28
TV933PJ,16,0,19,5
KE353GF,16,54,20,0
KS135RS,16,54,18,13
SN185XG,17,6,20,0
SO177IZ,17,13,18,36
TV847UC,17,21,17,27
MI383PO,17,22,17,26
TV470NC,17,31,19,57
TV959HE,17,38,19,10
SN624JA,17,39,19,25
GL483DH,17,44,17,46
TV050HE,18,57,20,0
KE991FJ,19,17,19,33
TV212CD,19,37,19,46
SN720WL,19,51,20,0
