MI240ON,6,8,10,34
SO812TJ,6,49,10,32
KS013SK,6,52,19,19
KS291MM,7,55,8,53
KS880BV,7,57,8,49
TV096NZ,8,5,13,48
SN856IK,8,8,9,1
SO337GJ,8,9,10,0
KE258AO,8,30,10,38
KS441UT,8,36,19,16
SO314JW,9,11,14,18
RV518ZS,9,29,9,39
KS993CV,9,44,10,2
KS117SW,10,2,14,29
KS291MM,10,19,15,21
TV248PD,10,22,16,15
SN856IK,10,40,10,49
GL450UG,10,44,18,14
SO701GA,10,55,20,0
TV102MQ,11,34,20,0
GL843PQ,12,11,13,18
KE258AO,12,15,13,39
TV522GB,12,31,16,41
TV452XN,12,36,12,41
SN856IK,12,38,15,1
KS092EB,12,49,13,44
KS106PB,12,56,16,6
KE153QI,13,41,16,26
MI822JJ,13,55,17,1
KS787KF,14,5,20,0
KS020QG,14,9,15,34
TV696WF,14,28,15,32
SO324QN,14,34,16,0
TV096NZ,14,37,16,52
TV777DE,14,40,15,21
SN397VX,14,56,17,38
KS257ER,14,59,16,19
KS268BA,15,15,20,0
KS117SW,15,29,20,0
TV152NW,15,41,19,24
KE585XB,15,56,17,51
MI414GN,16,0,19,28
KE606DN,16,4,17,54
SO211BA,16,15,20,0
SO984ND,16,18,16,55
GL899OR,16,57,17,25
SN856IK,16,59,19,21
SN764LZ,17,28,18,35
TV007OT,17,33,19,15
KS262EI,17,56,19,35
KS394JK,18,13,19,6
SO324QN,18,19,19,15
SO963SJ,18,32,18,52
RV558PQ,18,39,20,0
TV522GB,18,56,20,0
RV625BA,19,8,20,0
RV390MQ,19,22,20,0
TV091DC,19,48,19,57
SN324XQ,19,48,19,56
