SO543ZQ,6,2,6,40
SO904OB,6,16,13,36
KS443BB,6,34,15,12
TV381WC,6,36,11,42
RV485DD,6,50,14,52
TV960AF,6,54,12,25
MI561SZ,6,57,14,24
KS008TW,7,2,17,0
SO466NQ,7,6,8,20
TV455XE,7,31,10,26
KS874VF,7,39,10,34
KS735HP,7,44,15,5
KE603MT,8,0,9,36
RV389HH,9,0,12,39
KS430HA,9,9,9,54
TV190IJ,9,14,13,32
TV782CU,9,16,17,0
RV528SB,9,18,14,21
SN043JH,9,49,10,5
SN013LH,9,51,15,12
SO734UO,9,54,13,56
RV170YB,9,56,17,0
KE603MT,10,4,14,28
TV914XU,10,28,15,31
KE684AW,11,8,14,15
SN043JH,11,22,11,47
TV455XE,11,23,15,55
RV083FW,11,25,16,5
GL584VE,11,36,16,14
SN861CD,11,46,11,53
KS430HA,11,48,14,21
SO774SO,12,21,14,0
SN861CD,13,8,14,45
SN491HD,13,10,16,15
TV385NM,13,14,14,5
KS697JI,13,24,14,20
GL453AI,13,28,16,14
RV389HH,13,31,17,0
KE587WG,13,40,13,52
KS737ZY,13,45,17,0
TV960AF,13,55,17,0
RV985MY,14,4,15,25
MI370TJ,14,7,17,0
SO180UT,14,11,15,29
MI174XW,14,11,17,0
MI338ZD,14,26,14,35
GL694QT,14,27,15,17
KS517GF,14,31,14,48
SO634CY,14,40,15,12
GL084XO,15,2,17,0
SO734UO,15,2,17,0
KS968QL,15,4,15,14
SO904OB,15,31,16,29
SN222MX,15,39,17,0
KE194NQ,15,53,16,25
RV375GU,15,55,16,0
KS571JT,16,3,17,0
SO683NL,16,9,16,47
SO327TA,16,19,17,0
