TV960IG,7,19,13,15
KE457EB,7,24,7,44
TV072AA,7,58,10,10
TV337EY,8,12,14,57
TV969QB,8,14,13,38
KE294PP,8,31,10,43
TV536DS,8,33,11,16
KE980PP,8,36,18,0
SN793PC,9,6,12,8
RV438CX,9,18,9,41
MI396FH,9,24,13,21
RV993XX,9,28,10,15
SN379OJ,9,29,17,57
RV391FV,9,36,10,17
KE109TP,9,54,12,3
GL832BN,10,2,16,1
SO847PM,10,22,17,41
SO686OS,10,24,16,28
RV500JK,10,38,12,39
RV528FG,10,41,16,27
SO367LQ,11,12,18,0
MI237RL,11,29,16,7
GL682HU,12,2,15,6
SO763SN,12,5,14,18
RV391FV,12,10,16,56
GL870VI,12,12,18,0
TV072AA,12,27,12,59
KE862LC,12,28,17,53
GL345GN,13,10,13,39
TV072AA,13,12,14,26
SO590XG,14,9,16,33
KE431YB,14,14,18,0
MI481XY,14,17,15,59
TV960IG,14,33,16,49
MI653ZB,14,44,16,51
GL580BR,14,54,18,0
SO798KK,14,54,18,0
KS250ZC,14,56,16,4
MI700ZI,14,57,15,28
GL345GN,15,9,17,25
TV969QB,15,11,16,53
KE397QW,15,14,16,42
KE516YG,15,38,18,0
TV337EY,15,46,16,47
KS173RM,15,48,17,56
GL583HO,16,10,17,13
KS318JH,16,14,16,58
MI664RZ,16,25,17,50
MI687PZ,16,32,17,29
MI501FG,16,34,18,0
RV018QK,16,39,16,46
MI713CP,16,41,16,51
GL112NZ,16,43,16,44
RV434FS,16,43,16,59
TV384KZ,16,46,17,8
KE396XC,16,51,18,0
SN847EZ,17,3,17,27
