KS954FP,7,34,9,16
RV657BK,7,34,20,0
SN389RH,8,31,8,47
SN568IQ,8,40,11,46
KS508OT,9,2,20,0
GL171RE,9,52,16,14
SN889CK,10,32,19,52
SO039OH,10,48,17,30
SO739FL,10,59,19,39
SO701TL,11,10,19,33
KS870NS,11,18,18,35
TV444FC,11,18,18,18
MI906PI,11,25,17,44
SN634GE,11,28,17,30
GL724FK,11,30,12,23
GL684MV,11,35,15,59
SO555ED,11,57,18,20
MI752XL,12,2,17,46
TV806UT,12,7,16,32
MI823JB,12,9,15,44
SN218OV,12,26,18,40
SN568IQ,12,29,19,39
GL236MB,12,51,14,25
SN772SE,12,51,16,43
KS685OJ,12,55,20,0
TV770JB,13,5,20,0
KS989JD,13,29,16,59
GL795EM,13,50,15,12
SO952RD,13,58,14,3
MI948ZH,14,2,16,0
SO859EU,14,4,17,8
SN687WJ,14,19,20,0
GL361LD,14,23,15,8
MI945MA,14,49,20,0
RV210AW,14,51,17,25
GL243EY,14,56,18,23
TV418KT,15,22,19,2
SN047AY,15,25,15,42
KS784IM,15,32,16,48
GL236MB,15,45,18,7
KS843XO,15,46,16,30
RV567VB,16,17,17,31
MI873BB,16,26,19,48
GL684MV,16,29,17,47
GL717YM,16,35,19,11
KE179QG,16,55,20,0
GL019FJ,17,0,17,25
SN047AY,17,11,17,18
KE321LE,17,17,17,48
SN772SE,17,18,18,54
MI823JB,17,33,20,0
MI136OM,17,44,17,52
GL795EM,17,45,18,10
MI915IX,17,57,18,31
GL171RE,18,50,18,53
KS843XO,18,56,20,0
RV876CE,19,0,19,51
SO721GX,19,3,19,51
GL336QO,19,15,20,0
