KE336JU,8,8,13,39
MI254BD,8,13,15,25
SN932ZX,8,15,8,18
SO145SV,8,15,13,6
SO679IE,8,24,13,33
KS355ZA,8,56,12,32
TV671SB,8,59,11,39
MI590TK,9,25,15,36
KS347QI,9,36,13,50
SN932ZX,9,37,16,52
KS287HI,9,41,9,51
SN187JT,9,41,11,44
KS411OG,9,52,16,15
KS921NZ,9,59,11,5
TV392TS,10,0,16,12
KS661YO,10,15,16,19
KS222MG,10,16,16,23
GL911JZ,10,20,16,40
KS287HI,10,34,11,3
GL411RP,10,50,11,41
RV638MY,10,57,14,14
SO044ET,11,3,17,0
GL385MH,11,20,16,14
TV409NN,11,21,16,25
RV354HW,11,48,17,0
GL536OE,11,55,15,39
KS921NZ,12,1,16,57
TV301VV,12,4,15,5
SO045MH,12,16,12,18
TV671SB,12,20,15,20
KS946MC,12,45,14,37
TV363GM,12,45,15,53
GL731XB,12,47,12,54
SN494AQ,13,19,13,55
KE409TI,13,29,17,0
TV642OP,13,34,16,44
SN952PN,13,49,13,53
GL411RP,13,50,14,42
MI545PT,13,57,17,0
MI430FH,14,1,14,3
GL352FN,14,7,15,22
SO176ZI,14,9,16,47
TV187FY,14,30,15,34
SO544SP,14,33,14,47
TV357WX,14,34,15,55
KE059IL,14,48,15,40
GL072SX,14,48,17,0
SO424XW,15,9,15,13
RV263NU,15,27,17,0
GL875EE,15,29,15,30
GL072DU,15,44,17,0
SO145SV,15,48,15,50
SO856JG,15,58,16,32
SN952PN,15,58,16,32
SN569VB,16,31,16,44
GL271DB,16,31,17,0
SO938ES,16,50,17,0
