GL538AY,6,9,10,49
KE064JT,6,25,12,12
TV360DD,6,53,15,40
SN352VY,6,57,10,58
KE889ZJ,7,19,14,6
GL391OT,7,54,15,56
TV622WR,8,23,16,45
KS135MF,8,29,15,54
KS948VU,8,34,12,21
SO107RG,8,34,10,11
GL673XM,8,40,11,3
GL585ZI,8,44,11,10
KS982VG,8,45,9,58
KE382DA,8,48,11,52
GL749EZ,8,50,14,8
RV354XD,9,27,9,52
KS283QH,9,36,17,0
KS842TG,11,38,17,0
RV926RZ,11,56,12,11
RV957DF,12,1,13,53
KE140GT,12,11,17,0
RV579QM,12,11,15,3
TV473YZ,12,19,17,0
TV614AX,12,29,13,35
SO833YK,13,14,13,34
KE059MR,13,14,15,33
KS837ZX,13,25,13,28
KE645LA,13,25,16,12
MI489BA,13,32,15,39
SN875NZ,13,42,14,56
GL923FL,13,43,13,48
KE779RB,13,44,14,59
KS317HL,14,4,17,0
GL923FL,14,9,14,27
TV614AX,14,10,17,0
RV486OG,14,12,14,48
TV092XL,14,17,14,53
SO820ZP,14,23,16,26
SN075OI,14,32,16,55
GL914GL,14,50,17,0
KS948VU,14,50,16,1
KE012UL,14,53,17,0
SO678VN,15,7,16,8
SO428HB,15,23,15,33
SN741NM,15,24,17,0
RV957DF,15,34,16,5
RV963GA,15,37,15,54
GL937GU,15,46,17,0
TV508VG,15,49,17,0
RV459SA,16,21,17,0
RV923JW,16,26,16,37
SN451CO,16,27,17,0
RV694UG,16,54,17,0
SN214TL,16,56,17,0
