KE571GP,8,3,16,14
KE447VO,8,12,12,17
KS219AY,8,18,15,37
RV208FZ,8,23,12,26
MI111AM,8,23,9,37
KS798SD,8,33,15,14
TV389BN,8,33,11,23
SO649FZ,8,46,16,27
SO013TC,8,55,15,5
MI200VT,9,0,11,59
RV839EB,9,5,10,33
RV664IR,9,7,11,22
TV643QR,9,14,13,26
MI746YZ,9,15,12,47
KS908BT,9,18,14,59
SN068FZ,9,26,16,27
KS722HL,9,29,10,46
SO601CB,9,54,17,0
TV736ER,9,57,13,5
MI625KN,10,6,17,0
KS431NJ,10,38,11,51
KE797OY,10,48,14,17
SN165CE,11,7,15,46
MI111AM,11,19,15,36
KS121UM,11,31,12,41
RV048YU,11,49,15,27
SO421BZ,11,54,16,57
MI321II,11,57,13,11
TV537LX,12,8,15,6
KS276DC,12,11,15,2
KS722HL,12,20,16,41
RV458HU,12,21,12,23
MI632GU,12,48,15,41
MI324JB,12,49,12,53
KS431NJ,13,14,14,28
RV208FZ,13,19,16,7
KS294IW,13,58,14,4
TV533ST,13,58,14,8
MI200VT,13,59,15,38
SO341QH,14,5,14,41
GL896LC,14,20,16,11
KE447VO,14,29,15,50
KE008ZW,14,32,17,0
KE633FB,14,33,16,15
KS865UI,14,43,15,43
KS659VL,14,45,17,0
SO510WE,14,48,16,44
KE743WV,15,2,17,0
SO040DG,15,19,15,59
TV291MT,15,38,15,50
RV161NC,15,40,17,0
SO486ST,15,52,17,0
RV818EP,15,58,17,0
SN390RG,15,59,17,0
KS375YR,16,17,17,0
KE517KB,16,45,16,53
