SO756EI,8,20,20,0
RV829UY,8,27,19,32
TV906CZ,8,54,14,54
KE593HX,8,58,13,14
GL707NP,9,11,14,5
RV003FR,9,13,19,30
SO462QW,9,15,10,48
KS141FD,9,38,17,45
SO585TS,9,53,19,33
RV776XA,10,11,14,7
MI390QH,10,23,12,45
MI857BW,10,34,10,46
KE912OE,10,44,20,0
MI445EN,10,53,12,4
GL477CN,10,56,15,18
RV030KR,12,3,20,0
MI501EG,12,23,15,59
SO151RP,12,26,16,16
TV445JO,12,29,18,31
SN091UF,13,14,19,56
KS084OM,13,25,13,34
SO230FS,13,30,16,33
GL758QR,13,41,20,0
SN992GX,14,10,16,51
MI620RK,14,18,14,42
RV339SE,14,25,19,47
MI390QH,14,26,16,27
KS211SV,14,36,20,0
SN561QK,14,38,20,0
KE207LC,14,52,19,27
SN741US,15,7,16,19
MI620RK,15,14,18,31
RV340VU,15,23,18,39
MI958BO,15,35,20,0
KE593HX,15,49,16,48
KS171QQ,15,50,17,22
SN145SC,16,5,19,13
MI439BP,16,13,18,34
MI756FR,16,21,18,43
TV021QO,16,26,18,6
MI859KX,17,2,18,5
SN678AD,17,7,17,51
TV645DC,17,19,20,0
TV052EE,17,24,20,0
TV359EN,17,34,20,0
TV123AV,17,48,17,57
KS545QX,17,52,20,0
MI390QH,17,55,19,8
KE819IB,18,1,19,16
SO151RP,18,4,18,53
GL530PD,18,33,20,0
KS522KZ,18,58,20,0
RV969QP,19,9,19,29
SO485RA,19,33,20,0
SO475AQ,19,49,19,52
