MI945KZ,8,6,19,44
SN838ZY,8,53,19,37
KS372JH,8,55,13,53
MI629RV,9,18,9,20
MI697UK,9,58,16,4
SO478BY,10,2,18,3
GL193MX,10,6,10,19
MI258XV,10,35,13,30
RV005DB,10,36,13,40
RV121MH,10,37,16,45
RV908IG,11,18,15,27
KS161KS,11,25,14,52
SN302HB,11,29,11,41
KE510RX,11,31,18,10
SO045AN,11,41,12,24
KS387XN,11,51,18,18
MI907SN,11,52,12,19
SO098FC,12,1,15,23
MI011ZL,12,10,13,45
SN302HB,12,19,12,32
GL193MX,12,33,20,0
KS697TQ,12,44,18,25
SO143UN,13,1,13,27
RV782QF,13,8,17,3
GL029LS,14,10,20,0
TV873VQ,14,24,15,16
MI907SN,14,30,18,41
MI702LX,14,48,16,36
KE392ZQ,14,49,17,17
SO779YF,14,54,16,1
SO143UN,14,56,16,27
RV978BH,15,8,19,32
KE090GP,15,13,16,9
SO529JE,15,15,18,55
KE409JY,15,22,17,17
KE094PP,15,36,16,31
KE028ZZ,15,55,18,30
GL223XR,16,22,17,7
RV908IG,16,34,20,0
GL322LY,16,40,16,51
SN808AU,16,55,17,53
TV873VQ,17,7,18,15
KE374EN,17,16,19,56
SO779YF,17,16,19,53
SO849ZX,17,21,18,31
KS888IA,17,23,19,27
KE094PP,17,25,17,59
SO098FC,17,31,20,0
SN550EA,17,33,20,0
SO106RZ,17,35,18,31
MI702LX,17,38,17,58
KS611PD,17,51,18,12
KE009BT,17,57,19,35
SN436FG,18,1,18,30
TV065VA,18,4,19,35
SN841EY,18,20,18,47
MI774KJ,18,25,20,0
SO364ZM,18,40,19,8
MI690AQ,19,18,19,55
RV740BI,19,35,19,42
