KE736KX,6,7,14,59
KE378XN,6,16,16,43
SN978LI,6,29,10,35
KE834FP,6,40,6,52
KS285EJ,7,5,8,13
SN951FO,7,6,11,21
TV007LO,7,11,8,31
SO123XE,7,16,16,52
GL319JL,7,22,15,27
SN177LG,7,26,7,40
SO444VL,7,38,15,8
KE705JN,7,54,14,39
RV427CU,7,57,12,57
MI880SI,8,10,12,15
SN177LG,8,25,16,7
KS950HU,8,29,16,37
TV311OT,8,52,19,0
SN968XF,8,58,12,41
SN083XQ,9,0,15,42
KE425JA,9,59,19,0
KS920MM,10,0,13,13
SO621OT,10,1,11,47
SO737NW,10,13,12,57
SO748XN,10,36,13,40
MI849MH,10,47,19,0
MI811SY,11,14,18,5
RV002QI,11,24,11,46
SO621OT,12,4,13,50
KS901GE,12,23,18,16
SN951FO,12,53,16,36
TV725CO,12,57,13,48
MI825BO,12,58,15,48
KS791UP,13,14,14,20
KS366GM,13,18,17,4
SO854BN,13,33,13,40
GL617GV,13,33,15,37
MI252JD,13,35,16,3
GL550ZF,13,45,18,28
KE963VS,13,53,14,37
SO176FV,13,58,16,9
TV446EL,14,4,18,13
KE297KI,14,31,16,20
KE480UT,14,31,14,33
SN968XF,14,34,16,4
SO737NW,14,41,17,2
SO748XN,14,57,15,44
KE480UT,15,4,18,44
KE963VS,15,21,15,41
RV633VH,16,1,17,43
MI989VG,16,8,18,45
KE705JN,16,13,16,22
SO748XN,16,24,16,30
SO872ET,16,29,19,0
KE736KX,16,39,17,15
KE284RD,17,25,18,39
RV908UU,17,25,19,0
TV883ZU,17,40,17,57
KS789ME,18,0,18,51
GL485WD,18,9,18,44
MI870TA,18,15,19,0
SO822OJ,18,35,19,0
