SO833DR,7,5,18,0
SO020BM,7,9,14,16
KE596QM,7,12,8,58
TV327VT,7,40,12,16
KS144FZ,7,44,7,49
SN045XM,8,2,11,57
TV698YX,8,2,11,9
SO680GT,8,28,15,21
MI927VF,8,51,11,56
SO423EQ,8,54,12,42
RV217AX,9,4,18,0
KE204UB,9,26,11,22
KS498AK,9,31,18,0
GL018FK,9,38,10,32
MI976XZ,10,22,13,51
RV845OI,11,22,16,17
TV251IT,11,29,17,18
GL977FW,11,34,12,41
MI720LW,11,39,15,3
MI335LZ,11,46,17,31
SO743TJ,11,53,15,29
KS823OL,12,4,14,50
GL817ZF,12,5,12,6
SN100IF,12,11,13,53
MI850OA,12,41,17,20
SO768IK,13,8,18,0
KS451GF,13,22,18,0
GL977FW,13,38,13,48
KS400NF,14,11,14,46
KE723UZ,14,18,14,40
SO448AG,14,41,16,26
SN100IF,14,41,15,38
SO318AD,15,8,18,0
TV181BK,15,9,17,36
SO086PR,15,14,16,42
TV626XP,15,30,16,10
KE227PA,15,35,18,0
GL977FW,15,36,15,45
RV530TR,15,40,17,56
GL463FJ,15,43,15,53
KE281FB,15,52,16,1
TV907DX,15,56,17,14
KS823OL,16,4,17,25
SN048RG,16,12,16,25
SN361BT,16,19,18,0
SO872JY,16,19,17,51
MI022NC,16,21,16,48
KS696DL,16,28,17,45
KE356LD,16,32,17,3
KS400NF,16,49,16,55
SO446FB,16,53,17,30
MI649XL,16,59,18,0
KS858SH,17,33,17,41
RV457YP,17,37,17,58
TV280VY,17,40,17,57
