KE267OL,8,3,16,10
SO850JH,8,9,8,54
KS524DZ,8,20,13,30
GL137LD,8,27,14,15
SO316MK,8,34,11,57
RV705TQ,8,38,12,30
SO850KP,8,38,17,29
KE027AR,8,46,11,47
KE456GN,8,49,15,27
MI230RJ,8,54,14,44
RV439LF,9,3,13,26
KE478UY,9,17,14,28
KS494WT,9,28,13,50
MI991TE,9,50,10,50
SN449YR,10,16,10,43
TV084VL,10,29,14,14
TV368MV,10,42,16,37
KS287XC,10,57,13,12
MI991TE,11,4,12,24
MI184ZW,11,15,14,47
RV179BB,11,17,13,12
SN577AT,11,20,17,18
KE543VD,11,26,14,19
KS063GA,11,43,13,36
GL567PD,11,50,18,0
MI379LH,12,8,17,37
MI513SI,12,29,16,52
RV940BA,12,57,15,7
SN992IX,13,33,13,35
SO316MK,13,44,15,37
KE988VC,13,47,15,12
KE544DX,14,4,17,34
KE149MJ,14,16,15,40
GL693DN,14,20,17,35
RV990QW,14,21,16,43
GL037QU,14,22,17,36
RV217ZO,14,24,14,58
GL781MO,14,41,16,10
KE713LR,14,44,18,0
RV306SS,14,51,16,9
SN942BV,14,54,18,0
RV705TQ,14,58,16,23
MI184ZW,15,16,17,18
RV179BB,15,23,18,0
GL183AX,15,41,18,0
TV493MN,15,48,16,13
TV379BO,15,53,16,45
KE143HL,16,11,16,25
KS602OS,16,23,16,40
RV217ZO,16,24,18,0
SO247GW,16,56,17,34
SO348EZ,17,5,17,33
TV753AS,17,12,18,0
KS088KY,17,24,18,0
RV286MU,17,34,17,59
GL902IJ,17,51,18,0
