GL279UX,6,13,13,31
TV650YO,6,15,13,50
KS745MT,6,37,7,54
GL415JJ,6,57,20,0
KE390LC,7,26,11,0
TV459KE,7,30,10,1
SN275US,7,55,19,31
SO277QN,8,1,12,20
RV536BF,8,4,14,15
TV529MO,8,4,15,36
SN947KS,8,18,13,0
KS745MT,8,24,17,48
TV057YJ,8,45,18,58
KE994VE,9,17,18,56
SN460KN,9,25,18,0
KE464JS,9,50,14,23
RV136JE,10,38,16,18
GL031LV,10,46,17,16
GL851YH,10,49,19,38
SN832PQ,11,11,14,5
SN043BR,11,36,18,28
KE189CZ,12,0,18,32
RV303GB,13,6,16,56
SO828XS,13,10,15,23
GL366PS,13,27,16,57
TV215DQ,13,40,15,23
RV687UL,14,10,17,48
TV929NH,14,14,17,31
TV505WP,14,16,17,35
SO384CL,14,26,16,22
TV028OM,14,28,17,53
RV683JQ,14,38,18,50
SO277QN,14,41,19,37
SN720NT,14,53,16,29
SN272FU,15,14,17,54
GL540VS,15,19,16,43
TV120ZB,15,29,16,58
KE464JS,15,34,17,6
TV721WY,15,50,20,0
SN148WY,16,26,20,0
GL666EI,16,56,18,5
MI537YH,16,59,18,17
RV683FB,17,23,20,0
MI021TU,17,37,18,57
GL021CE,17,42,18,27
RV303GB,17,45,19,52
SN449SI,17,47,17,54
GL172NA,18,31,19,52
MI394IC,18,42,18,46
GL540VS,18,44,19,23
SN586VS,18,47,20,0
SN483GA,18,58,19,35
SN334ZP,19,27,19,40
GL928PU,19,49,20,0
KE144QL,19,51,20,0
