MI927UK,7,12,17,27
GL116XE,7,23,20,0
RV052OR,7,31,20,0
MI002TN,7,51,11,18
GL957LD,7,51,12,39
GL552JK,8,8,8,16
KE534WC,8,33,10,58
TV187BU,8,45,9,26
SO822TJ,8,47,13,26
TV666WR,9,7,10,38
SO648JJ,9,21,18,9
KE561DY,9,30,12,39
GL552JK,9,31,20,0
MI828SR,9,45,11,19
KS302WY,9,53,11,43
GL958OR,10,16,16,0
KE025LA,10,24,14,38
GL627IA,10,32,17,49
GL607FE,10,38,10,49
GL087GP,10,44,13,53
TV898LS,10,45,18,11
MI354SA,10,49,18,21
TV187BU,10,54,16,19
TV020SK,11,45,15,25
TV666WR,11,55,19,30
KE534WC,11,58,20,0
SO109WA,11,59,17,36
GL601JJ,12,19,16,53
MI002TN,12,28,18,37
SN265NO,12,37,18,40
SO647CD,12,50,19,59
RV549QV,12,56,17,19
KE878QL,13,2,15,27
MI027CC,13,43,20,0
MI064NH,13,53,18,13
GL155HZ,13,56,15,18
MI451YX,14,7,15,43
MI201MM,14,12,15,42
GL604FM,14,14,19,16
KE561DY,14,25,20,0
GL678NX,15,21,15,55
KE949QX,15,23,19,36
TV020SK,16,6,16,14
GL786OW,16,19,17,4
KE025LA,16,23,20,0
TV548FT,16,24,17,43
MI201MM,16,26,19,29
TV747GZ,16,53,19,8
GL271SK,17,1,18,46
SN897DH,17,25,20,0
KE506PW,17,39,20,0
KE442VB,17,49,18,13
SO804TL,17,57,19,29
KS813ZT,18,2,19,0
TV880RS,18,9,18,50
KS550SY,18,17,18,23
TV187BU,18,28,19,44
SO627PX,18,36,19,42
RV304ST,18,53,19,57
KS551SG,19,1,19,15
