TV492NY,8,24,12,3
RV652MM,8,26,19,0
TV905OY,8,30,14,32
MI059OA,8,50,18,18
RV231VR,9,11,15,10
GL582TW,9,15,15,25
GL501OW,9,28,16,24
SO161AM,9,41,14,22
KE328GH,10,1,14,56
KS417QR,10,28,19,0
MI991BH,11,16,18,49
SO914YC,11,30,11,41
KE292DL,11,35,18,32
GL714KZ,11,44,11,59
TV353KB,11,52,15,31
SN639YH,11,56,15,13
KE096SX,11,59,15,26
SN551EM,12,1,19,0
RV418RF,12,16,16,19
SO645CV,12,17,16,29
RV674CY,12,18,15,49
KS763OW,12,29,17,21
GL743VZ,12,33,15,42
TV842EC,12,49,14,24
GL277TA,12,50,18,56
GL520PP,13,24,17,36
KS278RY,13,28,19,0
SO914YC,13,37,17,56
SO906UX,13,37,19,0
MI636VG,13,49,17,43
SO521PQ,14,28,15,0
RV744BG,14,49,18,44
SO235GZ,14,50,16,12
GL374YE,15,13,18,7
SO921IM,15,29,17,19
KE305GH,15,32,15,49
MI477IW,15,39,16,39
RV354EY,15,40,18,47
SO200FG,16,7,16,38
TV842EC,16,18,16,36
SO161AM,16,18,19,0
TV905OY,16,19,17,23
SO437QZ,16,20,19,0
KE328GH,16,21,16,29
KS866VK,16,24,18,5
SO942AG,16,28,17,37
MI219DF,16,50,18,31
SN639YH,16,51,19,0
SN965HP,16,55,17,18
KE305GH,16,59,17,27
KE697TF,17,14,17,52
TV353KB,17,15,17,33
RV020YZ,17,18,18,50
GL582TW,17,23,17,34
KE852NI,17,36,19,0
SN909ML,17,53,19,0
MI729PK,17,58,19,0
KE041IQ,18,3,19,0
GL788FL,18,19,18,56
