GL726AB,8,14,10,57
TV324QE,8,23,8,44
MI217VF,8,24,14,17
GL414DZ,8,33,11,36
RV919PL,8,33,15,49
RV843AC,8,55,12,37
SN941YA,9,20,12,31
SO631LL,10,2,10,40
MI414IV,10,2,13,9
TV913OE,10,25,10,46
MI687XS,10,27,14,14
KE078KI,10,42,17,0
RV189EE,10,50,14,44
KS446HA,10,54,14,28
SN918ZU,10,55,15,46
TV324QE,10,57,17,0
TV096AN,11,33,14,30
MI018YF,11,37,12,53
RV152HH,11,39,17,0
RV154MT,11,43,14,8
KS564PU,11,44,16,36
SO556WZ,11,51,17,0
SO516XC,12,7,15,38
MI258JQ,12,14,15,22
KS426NA,12,31,17,0
RV734GT,12,37,15,51
SN941YA,13,3,14,29
SN909YP,13,3,15,30
TV707OX,13,15,17,0
MI505LY,13,23,14,16
GL414DZ,13,37,16,33
GL194SC,13,43,17,0
TV719ER,13,51,17,0
KS165MX,13,51,17,0
MI018YF,14,26,16,37
MI809WN,14,34,16,33
KS079CN,14,43,15,22
KS799GX,14,58,15,6
TV883MO,15,2,15,35
MI981VL,15,14,15,49
KS179CY,15,19,17,0
RV348AL,15,21,15,56
MI356NP,15,31,17,0
GL138LA,15,51,16,23
MI523BN,15,54,16,7
KE281YE,16,6,16,35
SO042RP,16,9,17,0
MI582KW,16,15,17,0
GL869CM,16,15,17,0
GL920HF,16,22,17,0
RV544GB,16,25,17,0
KE732SY,16,46,17,0
KE401LA,16,50,16,55
TV893ZS,16,54,17,0
