RV525VE,6,3,14,32
SN060AO,6,9,17,47
MI395CE,6,18,12,55
SN068DV,6,28,11,23
GL419QO,6,43,10,25
SN557GF,7,21,7,41
SN890SG,7,59,12,44
KS807VT,8,20,16,17
GL627YY,8,20,12,16
SN557GF,8,27,13,36
SO815EW,8,29,16,21
KS327XQ,8,45,14,12
RV575DO,8,55,18,14
KE217DT,9,8,12,26
TV951GJ,9,15,12,6
SN095ZT,9,54,10,0
RV748RI,9,54,11,39
KE353HQ,10,4,15,27
KS535LO,10,32,19,0
RV741VV,10,51,13,34
SO290XA,10,56,11,51
MI204ZH,11,3,18,38
GL419QO,11,14,13,49
SN095ZT,11,19,16,54
KS910CF,11,36,13,43
RV003PU,11,53,12,48
KE520GG,12,0,15,4
KE074ZH,12,1,19,0
SO449EL,12,2,18,27
KS854OH,12,31,13,34
MI707OD,12,54,19,0
SO053EO,13,2,15,5
KS919IE,13,3,13,24
SN067KK,13,21,15,58
KS356CG,14,23,19,0
SO613OO,14,29,16,4
GL049KR,14,32,19,0
MI339UD,14,41,16,22
KS910CF,14,47,15,19
SO508NF,15,17,18,11
RV741VV,15,20,15,39
MI147HF,15,36,19,0
RV525VE,15,47,15,58
TV483US,15,56,16,12
RV464ZP,15,59,17,36
SN067KK,16,1,17,59
MI715TB,16,3,17,56
SO936VW,16,7,19,0
KE917RM,16,9,18,14
MI214LI,16,18,17,21
MI837OO,16,43,16,50
GL413BV,16,48,18,8
SO850BW,16,49,18,22
KE369UU,17,27,19,0
KS910CF,17,30,17,46
MI068QP,17,48,17,51
MI312YV,17,51,18,37
GL120NE,18,6,19,0
