GL606VI,8,3,17,0
KS755SJ,8,18,15,1
GL335BO,8,45,16,14
RV760OY,8,57,17,0
KS374AI,9,4,9,58
RV839PN,9,6,12,46
RV879EW,9,21,11,58
GL172LR,9,31,16,35
RV212LC,9,34,10,9
SO442SV,9,45,13,21
GL539NF,9,55,17,0
KE328SE,10,10,17,0
TV418NR,10,17,13,13
RV145HV,10,20,10,22
MI793GT,10,35,15,55
MI460XV,10,40,14,7
RV863KS,10,53,17,0
KS433NH,10,57,16,26
SO438XT,11,11,16,59
SO351OC,11,32,13,34
KS409TM,11,36,16,15
MI379JY,11,36,13,46
SO603GE,12,14,16,52
TV906VT,12,20,17,0
SO917BH,12,51,14,37
KS989EV,12,56,16,20
GL858BP,13,7,14,33
GL528LO,13,8,16,41
GL671RZ,13,11,16,26
KE345HV,13,13,14,14
GL967FN,13,39,14,44
KE990JI,13,44,15,23
RV839PN,13,50,17,0
SN078IY,14,9,17,0
RV674MC,14,16,17,0
SO016AU,14,32,15,51
SN214BC,14,42,17,0
SN449PE,14,44,17,0
RV566FX,14,47,15,15
SO775PC,14,50,17,0
SO495CR,14,59,16,16
RV591WV,15,8,17,0
GL844AI,15,29,17,0
GL179WJ,15,30,15,43
SO351OC,15,35,15,36
SN579JL,15,50,16,5
SO129MG,15,53,17,0
MI221KS,16,2,17,0
KE366WI,16,10,16,40
MI178XR,16,15,17,0
TV786TL,16,24,16,31
TV521PX,16,40,16,47
